BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
199506,10,1708,199506,10,1708,,10349072,"TEXAS",48,1995,"June","Hail","C",3,"ANDREWS",,"10-JUN-95 17:08:00","CST","10-JUN-95 17:08:00","0","0","0","0","500K","0",,"1.75",,,,,"0","0",,,,,,"S","Andrews",,,,,,,,,"Another hail storm passed over much of the same area as the June 4th storm.  Additional damage occurred south of the June 4th path, however.  SKYWARN spotter and insurance agent provided reports.","CSV"
199506,27,15,199506,27,15,,10349073,"TEXAS",48,1995,"June","Hail","C",3,"ANDREWS",,"27-JUN-95 00:15:00","CST","27-JUN-95 00:15:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"N","Andrews",,,,,,,,,"","CSV"
199509,24,2140,199509,24,2140,,10349074,"TEXAS",48,1995,"September","Hail","C",3,"ANDREWS",,"24-SEP-95 21:40:00","CST","24-SEP-95 21:40:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,"SE","Frankel City",,,,,,,,,"","CSV"
199509,24,2140,199509,24,2140,,10349075,"TEXAS",48,1995,"September","Thunderstorm Wind","C",3,"ANDREWS",,"24-SEP-95 21:40:00","CST","24-SEP-95 21:40:00","0","0","0","0","0","0",,"61",,,,,"0","0",,,,,,"SE","Frankel City",,,,,,,,,"","CSV"
199509,24,2200,199509,24,2200,,10349076,"TEXAS",48,1995,"September","Hail","C",3,"ANDREWS",,"24-SEP-95 22:00:00","CST","24-SEP-95 22:00:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"SW","Andrews",,,,,,,,,"","CSV"
199502,26,1250,199502,26,1250,,10343045,"OKLAHOMA",40,1995,"February","Hail","C",35,"CRAIG",,"26-FEB-95 12:50:00","CST","26-FEB-95 12:50:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"N","Welch",,,,,,,,,"A severe thunderstorm produced dime-size hail seven miles north of Welch.","CSV"
199504,16,1825,199504,16,1825,,10343046,"OKLAHOMA",40,1995,"April","Thunderstorm Wind","C",35,"CRAIG",,"16-APR-95 18:25:00","CST","16-APR-95 18:25:00","0","0","0","0","50K","0",,"0",,,,,"0","0",,,,,,"SW","Vinita",,,,,,,,,"","CSV"
199506,9,1330,199506,9,1330,,10341407,"OKLAHOMA",40,1995,"June","Thunderstorm Wind","C",101,"MUSKOGEE",,"09-JUN-95 13:30:00","CST","09-JUN-95 13:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Braggs",,,,,,,,,"","CSV"
199505,17,1710,199505,17,1710,,10343083,"OKLAHOMA",40,1995,"May","Hail","C",53,"GRANT",,"17-MAY-95 17:10:00","CST","17-MAY-95 17:10:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,"NE","Medford",,,,,,,,,"Severe thunderstorms developed and moved across northern Oklahoma during the afternoon.  Large hail, damaging winds, and one tornado were reported.  The tornado was spotted by a highway patrol officer as it touched down in Woods County about 12 miles south of Dacoma, just west of the Alfalfa County line.  The tornado then moved east-northeast into Alfalfa County and evolved into a multiple-vortex tornado as it reached the Carmen area.  The tornado finally lifted as it approached McWillie.  Damage was concentrated in the Carmen area of Alfalfa County and included: a travel trailer flipped and destroyed south of Carmen and four houses and several outbuildings damaged from one mile south to two miles east of Carmen.  In the McWillie area a barn was damaged.  Highlines and trees were downed along much of this path.  Based on video and eyewitness reports, the tornado was rated as an F2. Other reports from severe thunderstorms included a large peach tree blown down by straight-line winds seven miles southeast of Perry in Noble County.  Hail as large as quarters was reported seven miles southwest of Perry in Noble County, in Harper County six miles south of Laverne, in Alfalfa County at the Great Salt Plains Dam, and in Grant County six miles northeast of Medford.","CSV"
199506,8,2030,199506,8,2030,,10343084,"OKLAHOMA",40,1995,"June","Hail","C",53,"GRANT",,"08-JUN-95 20:30:00","CST","08-JUN-95 20:30:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,,"Pond Creek",,,,,,,,,"","CSV"
199506,28,2300,199506,28,2300,,10343085,"OKLAHOMA",40,1995,"June","Hail","C",53,"GRANT",,"28-JUN-95 23:00:00","CST","28-JUN-95 23:00:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"W","Wakita",,,,,,,,,"","CSV"
199507,21,1823,199507,21,1823,,10343086,"OKLAHOMA",40,1995,"July","Hail","C",53,"GRANT",,"21-JUL-95 18:23:00","CST","21-JUL-95 18:23:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,,"Jefferson",,,,,,,,,"","CSV"
199507,23,1900,199507,23,1915,,10343087,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",53,"GRANT",,"23-JUL-95 19:00:00","CST","23-JUL-95 19:15:00","0","0","0","0","0","0",,"61",,,,,"0","0",,,,,,"S","Wakita",,,,,,,,,"","CSV"
199507,23,1930,199507,23,1930,,10343088,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",53,"GRANT",,"23-JUL-95 19:30:00","CST","23-JUL-95 19:30:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,"W","Medford",,,,,,,,,"","CSV"
199507,25,1930,199507,25,1930,,10343089,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",53,"GRANT",,"25-JUL-95 19:30:00","CST","25-JUL-95 19:30:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,"NW","Gibbon",,,,,,,,,"","CSV"
199506,11,1545,199506,11,1545,,10356302,"VIRGINIA",51,1995,"June","Thunderstorm Wind","C",171,"SHENANDOAH",,"11-JUN-95 15:45:00","EST","11-JUN-95 15:45:00","0","0","0","0","3K","0",,"0",,,,,"0","0",,,,,,,"Basye",,,,,,,,,"A tree was blown onto a building at the Bryce Mountain Resort.  Another tree fell on electric wires at the entrance to the Endless Caverns resort.","CSV"
199507,6,1401,199507,6,1401,,10356303,"VIRGINIA",51,1995,"July","Thunderstorm Wind","C",171,"SHENANDOAH",,"06-JUL-95 14:01:00","EST","06-JUL-95 14:01:00","0","0","0","0","2K","0",,"0",,,,,"0","0",,,,,,,,,,,,,,,,"Thunderstorm winds knocked down trees.","CSV"
199507,10,2225,199507,10,2235,,10356304,"VIRGINIA",51,1995,"July","Hail","C",171,"SHENANDOAH",,"10-JUL-95 22:25:00","EST","10-JUL-95 22:35:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,,"New Market",,,,,,,,,"A severe thunderstorm dropped nickel to quarter-size hail over New Market.","CSV"
199508,5,1320,199508,5,1330,,10356305,"VIRGINIA",51,1995,"August","Thunderstorm Wind","C",171,"SHENANDOAH",,"05-AUG-95 13:20:00","EST","05-AUG-95 13:30:00","0","0","0","0","20K","0",,"0",,,,,"0","0",,,,,,,"Mt Jackson",,,,,,,,,"A severe thunderstorm moved through southern Shenandoah County, knocking down trees, limbs, and power lines, and causing substantial structural damage to a car wash building.  One tree blocked local Route 742.","CSV"
199507,10,2200,199507,10,2200,,10356306,"VIRGINIA",51,1995,"July","Thunderstorm Wind","C",145,"POWHATAN",,"10-JUL-95 22:00:00","EST","10-JUL-95 22:00:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,,,,,,,,,,"","CSV"
199506,16,1730,199506,16,1730,,10356739,"VIRGINIA",51,1995,"June","Thunderstorm Wind","C",31,"CAMPBELL",,"16-JUN-95 17:30:00","EST","16-JUN-95 17:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,"SW","Lynchburg",,,,,,,,,"Severe thunderstorms developed in southwest, west-central, and south-central Virginia during the late morning and early afternoon hours on the 16th, continued into the evening hours and produced hail up to ping-pong ball-size and damaging winds.  Thunderstorm winds downed trees five miles southwest of Lynchburg.  Ping-pong-size hail covered the ground five miles northwest of Lynchburg.  Ping-pong-size hail covered the ground and stripped leaves off of trees in Bedford City.","CSV"
199505,18,1330,199505,18,1330,,10356370,"VIRGINIA",51,1995,"May","Thunderstorm Wind","C",153,"PRINCE WILLIAM",,"18-MAY-95 13:30:00","EST","18-MAY-95 13:30:00","0","0","0","0","30K","0",,"0",,,,,"0","0",,,,,,,"Woodbridge",,,,,,,,,"Substantial thunderstorm wind damage was sustained at Prince William Stadium near Woodbridge.  Billboards were blown into right field, a tent which protects a picnic area partially collapsed, and a tarp covering the field was bunched up along the right field foul line.","CSV"
199506,3,1630,199506,3,1640,,10356371,"VIRGINIA",51,1995,"June","Thunderstorm Wind","C",153,"PRINCE WILLIAM",,"03-JUN-95 16:30:00","EST","03-JUN-95 16:40:00","0","0","0","0","10K","0",,"0",,,,,"0","0",,,,,,,"Gainesville/Manassas",,,,,,,,,"Two chimneys were blown apart in Manassas.  Several trees were blown down in northwestern Prince William County.  Small hail also accompanied the storm.","CSV"
199506,11,1710,199506,11,1710,,10356372,"VIRGINIA",51,1995,"June","Thunderstorm Wind","C",153,"PRINCE WILLIAM",,"11-JUN-95 17:10:00","EST","11-JUN-95 17:10:00","0","0","0","0","2K","0",,"0",,,,,"0","0",,,,,,,"Prince William",,,,,,,,,"Power lines were knocked down on Old Dumfries Road.","CSV"
199510,14,1542,199510,14,1542,,10356373,"VIRGINIA",51,1995,"October","Tornado","C",153,"PRINCE WILLIAM",,"14-OCT-95 15:42:00","EST","14-OCT-95 15:42:00","0","0","0","0","10K","0",,"0",,,,"F0",".75","40",,,,,,,"Dale City",,,,,,,,,"A pre-frontal squall line spawned a gustnado in a Dale City subdivision, uprooting or snapping tens of trees.  Structural damage to homes was very minor, with the exception of homes which sustained damage from fallen large limbs.  Small hail was also reported, an one resident claimed to see a funnel cloud.","CSV"
199503,13,420,199503,13,420,,10352060,"TEXAS",48,1995,"March","Tornado","C",89,"COLORADO",,"13-MAR-95 04:20:00","CST","13-MAR-95 04:20:00","0","0","0","0","10K","0",,"0",,,,"F0",".1","10",,,,,,,"Washington Cnty",,,"Chappell Hill","30.15","-96.27",,,,"A tornado destroyed a barn in Chappell Hill on FM 1155.","CSV"
199505,31,2330,199505,31,2330,,10352061,"TEXAS",48,1995,"May","Thunderstorm Wind","C",89,"COLORADO",,"31-MAY-95 23:30:00","CST","31-MAY-95 23:30:00","0","0","0","0","10K","0",,"0",,,,,"0","0",,,,,,,"Columbus",,,,,,,,,"Power lines down throughout the city of Columbus.","CSV"
199506,11,207,199506,11,207,,10352062,"TEXAS",48,1995,"June","Hail","C",89,"COLORADO",,"11-JUN-95 02:07:00","CST","11-JUN-95 02:07:00","0","0","0","0","2K","0",,".75",,,,,"0","0",,,,,,,,,,,,,,,,"Sheriff reported three-quarters hail.","CSV"
199506,11,225,199506,11,225,,10352063,"TEXAS",48,1995,"June","Thunderstorm Wind","C",89,"COLORADO",,"11-JUN-95 02:25:00","CST","11-JUN-95 02:25:00","0","0","0","0","2K","0",,"0",,,,,"0","0",,,,,,,"Conroe",,,,,,,,,"Trees blown down south-southwest of Conroe.","CSV"
199505,7,2130,199505,7,2130,,10352872,"TEXAS",48,1995,"May","Thunderstorm Wind","C",439,"TARRANT",,"07-MAY-95 21:30:00","CST","07-MAY-95 21:30:00","0","0","0","0","5K","0",,"69",,,,,"0","0",,,,,,,"North RichlandHills",,,,,,,,,"A tractor-semitrailer was overturned by high winds at Loop 820 and Rufe Snow.","CSV"
199504,29,2058,199504,29,2058,,10352873,"TEXAS",48,1995,"April","Hail","C",439,"TARRANT",,"29-APR-95 20:58:00","CST","29-APR-95 20:58:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,,"Arlington",,,,,,,,,"Large hail occurred at the Ballpark in Arlington.  A Texas Rangers baseball game was delayed and extensive damage was done to cars in the parking lot.","CSV"
199505,5,1846,199505,5,1846,,10352877,"TEXAS",48,1995,"May","Hail","C",439,"TARRANT",,"05-MAY-95 18:46:00","CST","05-MAY-95 18:46:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"North Richland",,,"Hills",,,,,,"Widespread street flooding was reported, and water rose into several homes.","CSV"
199507,15,630,199507,15,630,,10352878,"VERMONT",50,1995,"July","Thunderstorm Wind","C",27,"WINDSOR",,"15-JUL-95 06:30:00","EST","15-JUL-95 06:30:00","0","0","0","0","20K","0",,"0",,,,,"0","0",,,,,,,"Andover",,,,,,,,,"","CSV"
199507,15,630,199507,15,630,,10352879,"VERMONT",50,1995,"July","Thunderstorm Wind","C",27,"WINDSOR",,"15-JUL-95 06:30:00","EST","15-JUL-95 06:30:00","0","0","0","0","20K","0",,"0",,,,,"0","0",,,,,,,"Cavendish",,,,,,,,,"","CSV"
199507,15,630,199507,15,630,,10352880,"VERMONT",50,1995,"July","Thunderstorm Wind","C",27,"WINDSOR",,"15-JUL-95 06:30:00","EST","15-JUL-95 06:30:00","0","0","0","0","20K","0",,"0",,,,,"0","0",,,,,,,"Chester",,,,,,,,,"","CSV"
199505,29,1955,199505,29,1955,,10336702,"NEW YORK",36,1995,"May","Hail","C",27,"DUTCHESS",,"29-MAY-95 19:55:00","EST","29-MAY-95 19:55:00","0","0","0","0","0","0",,"1.25",,,,,"0","0",,,,,,,"Salt Point",,,,,,,,,"A warm front and a strong cold front moved across eastern New York during the afternoon and evening hours of May 29th resulting in severe weather across parts of the area.  A tornado touched down in Columbia County at 1740 EST just south of Hudson and the first significant damage occurred along Fingar Road in the Town of Greeport where numerous trees, including several 200 year old black walnut trees, were uprooted.  Also five people sustained minor injuries when their home collapsed under the weight of fallen trees.  As the tornado moved east it caused extensive damage to homes and trees in the towns of Greenport, Claverack, and Hillsdale.  The hardest hit areas included Spook Rock Road, Stone Mill Road, Snydertown Road, Bates Road, the Taconic State Parkway, Palmer Road, and Texas Hill Road.  The tornado ended along Collins Street in the town of Hillsdale.  The tornado destroyed seven homes, with 13 others sustaining major damage and another 29 with minor damage.  In addition 30 to 50 outbuildings were either damaged or destroyed.  Total damage estimate for the tornado was $10 million. Other areas hard hit by the severe thunderstorms included Unadilla, Bainbridge, and Guilford where trees fell on homes and mobile homes.  Also in Hopewell Junction thunderstorm winds downed numerous trees some of which fell on homes along Lake Walton Road and Zerner Boulevard.","CSV"
199507,23,2330,199507,23,2330,,10340911,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",109,"OKLAHOMA",,"23-JUL-95 23:30:00","CST","23-JUL-95 23:30:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Fairview",,,,,,,,,"","CSV"
199507,23,2330,199507,23,2330,,10340912,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",109,"OKLAHOMA",,"23-JUL-95 23:30:00","CST","23-JUL-95 23:30:00","0","0","0","0","0","0",,"69",,,,,"0","0",,,,,,,"Srn Oklahoma City",,,,,,,,,"","CSV"
199507,23,2340,199507,23,2340,,10340913,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",109,"OKLAHOMA",,"23-JUL-95 23:40:00","CST","23-JUL-95 23:40:00","0","0","0","0","0","0",,"83",,,,,"0","0",,,,,,,"(TIK) Tinker Air Forc",,,,,,,,,"","CSV"
199507,23,2359,199507,23,2359,,10340914,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",109,"OKLAHOMA",,"23-JUL-95 23:59:00","CST","23-JUL-95 23:59:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,,"(TIK) Tinker Air Forc",,,,,,,,,"","CSV"
199507,25,2245,199507,25,2245,,10340915,"OKLAHOMA",40,1995,"July","Thunderstorm Wind","C",109,"OKLAHOMA",,"25-JUL-95 22:45:00","CST","25-JUL-95 22:45:00","0","0","0","0","0","0",,"0",,,,,"0","0",,,,,,,"Edmond",,,,,,,,,"","CSV"
199502,26,2054,199502,26,2054,,10340916,"OKLAHOMA",40,1995,"February","Hail","C",107,"OKFUSKEE",,"26-FEB-95 20:54:00","CST","26-FEB-95 20:54:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,"N","Castle",,,,,,,,,"","CSV"
199506,28,1900,199506,28,1900,,10342833,"OKLAHOMA",40,1995,"June","Hail","C",33,"COTTON",,"28-JUN-95 19:00:00","CST","28-JUN-95 19:00:00","0","0","0","0","0","0",,"1.25",,,,,"0","0",,,,,,,"Temple",,,,,,,,,"Severe thunderstorms in southern Oklahoma produced hail as large as half dollars in Temple in Cotton County.","CSV"
199506,29,1645,199506,29,1645,,10342834,"OKLAHOMA",40,1995,"June","Hail","C",33,"COTTON",,"29-JUN-95 16:45:00","CST","29-JUN-95 16:45:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,"SE","Temple",,,,,,,,,"","CSV"
199505,29,1710,199505,29,1710,,10356315,"VIRGINIA",51,1995,"May","Hail","C",147,"PRINCE EDWARD",,"29-MAY-95 17:10:00","EST","29-MAY-95 17:10:00","0","0","0","0","0","0",,".01",,,,,"0","0",,,,,,,"near Prospect",,,,,,,,,"Marble-size hail reported near Prospect.","CSV"
199505,29,1720,199505,29,1720,,10356316,"VIRGINIA",51,1995,"May","Hail","C",147,"PRINCE EDWARD",,"29-MAY-95 17:20:00","EST","29-MAY-95 17:20:00","0","0","0","0","0","0",,"2.00",,,,,"0","0",,,,,,,"South of Farmville",,,,,,,,,"Hen egg-size hail reported south of Farmville.","CSV"
199506,4,1838,199506,4,1838,,10354726,"TEXAS",48,1995,"June","Hail","C",303,"LUBBOCK",,"04-JUN-95 18:38:00","CST","04-JUN-95 18:38:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,"W","New Deal",,,,,,,,,"Numerous severe thunderstorms affected the South Plains on the 4th.  There were many reports of dime- to golf ball-size hail, but hail as large as softballs fell near Wellman and north of Lubbock (where several cars were damaged).  Spotters reporteda brief tornado in southeast Hockley County.  Also, some flooding occurred in northwest Lubbock County and in southwest Hale County (where FM 37 was flooded between Interstate 27 and Cotton Center).","CSV"
199506,4,1847,199506,4,1847,,10354727,"TEXAS",48,1995,"June","Hail","C",303,"LUBBOCK",,"04-JUN-95 18:47:00","CST","04-JUN-95 18:47:00","0","0","0","0","10K","40K",,"4.50",,,,,"0","0",,,,,,"NW","LBB",,,,,,,,,"Numerous severe thunderstorms affected the South Plains on the 4th.  There were many reports of dime- to golf ball-size hail, but hail as large as softballs fell near Wellman and north of Lubbock (where several cars were damaged).  Spotters reporteda brief tornado in southeast Hockley County.  Also, some flooding occurred in northwest Lubbock County and in southwest Hale County (where FM 37 was flooded between Interstate 27 and Cotton Center).","CSV"
199504,10,1422,199504,10,1422,,10354728,"TEXAS",48,1995,"April","Hail","C",309,"MCLENNAN",,"10-APR-95 14:22:00","CST","10-APR-95 14:22:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"West",,,,,,,,,"","CSV"
199504,19,1404,199504,19,1404,,10354729,"TEXAS",48,1995,"April","Thunderstorm Wind","C",309,"MCLENNAN",,"19-APR-95 14:04:00","CST","19-APR-95 14:04:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,,"McGregor",,,,,,,,,"","CSV"
199504,19,2125,199504,19,2125,,10354730,"TEXAS",48,1995,"April","Hail","C",309,"MCLENNAN",,"19-APR-95 21:25:00","CST","19-APR-95 21:25:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"McGregor",,,,,,,,,"","CSV"
199504,19,2126,199504,19,2126,,10354731,"TEXAS",48,1995,"April","Hail","C",309,"MCLENNAN",,"19-APR-95 21:26:00","CST","19-APR-95 21:26:00","0","0","0","0","0","0",,".88",,,,,"0","0",,,,,,"S","McGregor",,,,,,,,,"","CSV"
199505,18,1000,199505,18,1000,,10356173,"WEST VIRGINIA",54,1995,"May","Thunderstorm Wind","C",19,"FAYETTE",,"18-MAY-95 10:00:00","EST","18-MAY-95 10:00:00","0","0","0","0","10K","0",,"0",,,,,"0","0",,,,,,,"Fayetteville",,,,,,,,,"","CSV"
199506,8,1730,199506,8,1730,,10356174,"WEST VIRGINIA",54,1995,"June","Thunderstorm Wind","C",19,"FAYETTE",,"08-JUN-95 17:30:00","EST","08-JUN-95 17:30:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Ansted",,,,,,,,,"","CSV"
199506,8,1830,199506,8,1830,,10356175,"WEST VIRGINIA",54,1995,"June","Thunderstorm Wind","C",19,"FAYETTE",,"08-JUN-95 18:30:00","EST","08-JUN-95 18:30:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Oak Hill",,,,,,,,,"","CSV"
199503,25,904,199503,25,904,,10355366,"TEXAS",48,1995,"March","Hail","C",485,"WICHITA",,"25-MAR-95 09:04:00","CST","25-MAR-95 09:04:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Wichita Falls",,,,,,,,,"","CSV"
199504,16,1800,199504,16,1800,,10355367,"TEXAS",48,1995,"April","Hail","C",485,"WICHITA",,"16-APR-95 18:00:00","CST","16-APR-95 18:00:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"Burkburnett",,,,,,,,,"","CSV"
199504,16,1810,199504,16,1810,,10355368,"TEXAS",48,1995,"April","Thunderstorm Wind","C",485,"WICHITA",,"16-APR-95 18:10:00","CST","16-APR-95 18:10:00","0","0","0","0","0","0",,"56",,,,,"0","0",,,,,,"SE","Burkburnett",,,,,,,,,"","CSV"
199504,16,1840,199504,16,1840,,10355369,"TEXAS",48,1995,"April","Hail","C",485,"WICHITA",,"16-APR-95 18:40:00","CST","16-APR-95 18:40:00","0","0","0","0","0","0",,"1.00",,,,,"0","0",,,,,,"N","Holliday",,,,,,,,,"","CSV"
199504,16,1920,199504,16,1920,,10355370,"TEXAS",48,1995,"April","Thunderstorm Wind","C",485,"WICHITA",,"16-APR-95 19:20:00","CST","16-APR-95 19:20:00","0","0","0","0","5K","0",,"0",,,,,"0","0",,,,,,,"Burkburnett",,,,,,,,,"","CSV"
199504,17,1615,199504,17,1615,,10355371,"TEXAS",48,1995,"April","Tornado","C",485,"WICHITA",,"17-APR-95 16:15:00","CST","17-APR-95 16:15:00","0","0","0","0","0","0",,"0",,,,"F0",".1","30",,,,,,"WNW","Burkburnett",,,,"34.17","-98.75",,,,"","CSV"
199504,19,1210,199504,19,1210,,10355372,"TEXAS",48,1995,"April","Hail","C",485,"WICHITA",,"19-APR-95 12:10:00","CST","19-APR-95 12:10:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,,"SE Wichita Falls",,,,,,,,,"","CSV"
199504,19,1813,199504,19,1813,,10355374,"TEXAS",48,1995,"April","Hail","C",485,"WICHITA",,"19-APR-95 18:13:00","CST","19-APR-95 18:13:00","0","0","0","0","0","0",,"1.75",,,,,"0","0",,,,,,"N","Burkburnett",,,,,,,,,"","CSV"
199505,8,156,199505,8,156,,10353579,"TEXAS",48,1995,"May","Thunderstorm Wind","C",387,"RED RIVER",,"08-MAY-95 01:56:00","CST","08-MAY-95 01:56:00","0","0","0","0","75K","0",,"0",,,,,"0","0",,,,,,,"Avery",,,,,,,,,"Roofs were blown off businesses by high winds.","CSV"
199505,24,1945,199505,24,1945,,10353580,"TEXAS",48,1995,"May","Hail","C",387,"RED RIVER",,"24-MAY-95 19:45:00","CST","24-MAY-95 19:45:00","0","0","0","0","0","0",,".75",,,,,"0","0",,,,,,"N","Bonham",,,,,,,,,"Flooding was reported in Woodland.","CSV"
199511,10,2300,199511,10,2300,,10353275,"TEXAS",48,1995,"November","Thunderstorm Wind","C",401,"RUSK",,"10-NOV-95 23:00:00","CST","10-NOV-95 23:00:00","0","0","0","0","0","0",,"60",,,,,"0","0",,,,,,,"Overton",,,,,,,,,"Reports of power lines down.","CSV"
199501,12,2015,199501,12,2015,,10353286,"TEXAS",48,1995,"January","Thunderstorm Wind","C",423,"SMITH",,"12-JAN-95 20:15:00","CST","12-JAN-95 20:15:00","0","0","0","0","25K","0",,"0",,,,,"0","0",,,,,,,"Arp",,,,,,,,,"Bird pens, fences and 40 to 50 large trees were blown down by high winds.  An emu was also killed during the storm.","CSV"
199501,18,620,199501,18,620,,10353287,"TEXAS",48,1995,"January","Thunderstorm Wind","C",423,"SMITH",,"18-JAN-95 06:20:00","CST","18-JAN-95 06:20:00","0","0","0","0","0","0",,"52",,,,,"0","0",,,,,,,"Tyler",,,,,,,,,",,,,,,,,Hail (1.00)  Bullard,18,0630CST,,,0,0,0,0,Hail (0.75)  Troup,18 ,0655CST,,,0,0,0,0,Thunderstorm Winds ,,,,,,,,Hail (1.75) Large tree limbs were blown down by high winds.","CSV"
